0,85.43554397974259,4.501253816223144,2.3,10.5
1,65.8540171109713,3.716865093612671,13.2,37.92
2,56.422473750970305,2.664423442840576,31.47,66.4
3,50.82954500638522,2.222687098693848,41.1,75.79
4,46.984904069166916,2.103453822517395,44.94,78.02
5,44.92594696436173,1.8464068866729737,50.83,82.81
6,43.699757463504106,1.83766244430542,52.54,83.68
7,42.87314083392803,1.7349942916870118,54.21,84.37
8,42.335144825470756,1.6853843820571899,54.97,85.67
9,41.85212071736654,1.6136861404418945,58.22,86.93
10,41.40021467942458,1.6369240810394288,57.23,86.74
11,41.064318456405246,1.704661330795288,55.25,85.52
12,40.812212802202275,1.5458099159240724,59.57,87.61
13,40.67784140171149,1.5318580125808716,58.96,87.73
14,40.364618956737026,1.5984509349822997,57.97,87.09
15,40.260541338798326,1.516743497467041,59.68,88.27
16,39.9735231252817,1.5263471862792968,60.43,88.39
17,39.80658205472506,1.4967184463500978,60.48,88.63
18,39.69834694495568,1.513865629386902,60.29,87.93
19,39.629708021115036,1.4859321405410766,61.24,88.96
20,39.45443207178361,1.5199028795242309,60.02,88.66
21,39.35276886377579,1.5016888710021972,60.79,87.96
22,39.26640666081355,1.4398088178634643,62.51,89.19
23,39.1675664461576,1.6047985123634338,58.27,86.43
24,39.13574917133038,1.4920730842590333,60.85,88.52
25,39.048630914932644,1.8028543552398681,53.05,83.47
26,39.020589583959335,1.4730495010375977,61.52,89.4
27,38.84008053510617,1.5273099514007569,59.57,87.85
28,38.93541543422601,1.3602925046920777,63.37,90.55
29,38.805505938407705,1.4429385332107545,62.4,88.77
30,38.779410103039865,1.5334372657775879,59.56,86.95
31,38.66396210499299,1.6521144763946534,56.83,86.45
32,38.678893221341646,1.4517686769485474,63.3,89.02
33,38.620543475028796,1.3667290287017821,63.46,89.31
34,38.558185147016474,1.4230997121810913,62.64,88.79
35,38.569058775290465,1.4158953393936158,62.12,89.02
36,38.473400526780345,1.4001619918823243,63.75,89.68
37,38.394223139836235,1.4602606582641602,62.14,89.14
38,38.42778586363181,1.5477938571929932,59.8,86.47
39,38.37985135591947,1.5549651819229127,59.72,87.64
40,38.3666384379069,1.6652998991012573,57.1,85.3
41,38.3124632419684,1.3703163352966308,64.68,90.65
42,38.26685644296499,1.568303646850586,59.23,87.1
43,38.334203534248545,1.4741996587753297,61.53,88.44
44,38.31350578894982,1.512973087501526,60.59,87.91
45,38.25052697597406,1.5594736591339111,59.22,87.03
46,38.133164978027345,1.6689195894241333,56.59,84.54
47,38.18768369234525,1.3122211080551147,65.39,90.24
48,38.188562950721156,1.2756154525756835,66.75,91.48
49,38.20885426447942,1.423427568435669,62.67,89.41
50,38.11388041178385,1.647676817893982,57.83,85.18
51,38.07749884189703,1.4393126266479492,62.03,89.22
52,38.02906762147561,1.688665237236023,56.02,84.25
53,38.04252385848608,1.4612429180145263,62.02,89.05
54,38.06479687813001,1.5005636987686157,61.13,87.64
55,38.032100931803384,1.4058256847381592,62.43,90.65
56,38.025068586300584,1.3382283983230592,64.96,91.17
57,38.03247107481345,1.3409354858398437,64.2,90.71
58,38.00311829004532,1.3260246648788452,64.98,90.68
59,38.062671876565005,1.4284803970336915,62.58,89.25
60,37.88316327608549,1.3725287197113036,64.33,90.01
61,37.92626722286909,1.4765714191436767,61.25,88.76
62,37.94139676216321,1.342275800704956,64.76,90.55
