0,9.72722020904541,5.301767335510254,0.53,3.96
1,8.796176533813476,4.6933555313110356,5.49,17.05
2,8.069093182373047,4.134416214752197,12.0,30.76
3,7.311743182983398,3.8394223068237303,15.91,38.31
4,6.657807429504395,3.573615291595459,20.27,45.59
5,6.177140917053222,3.290397891998291,25.7,52.25
6,5.833243795166015,3.16567472782135,27.93,54.84
7,5.561405863037109,3.015047792816162,30.63,58.37
8,5.341824338226318,2.972572002410889,31.68,58.63
9,5.171640378265381,2.839829829788208,34.22,61.68
10,5.030193345947265,2.9857236389160158,31.61,59.21
11,4.933072492370606,2.6895276794433594,37.09,64.81
12,4.838610074462891,2.635257038116455,37.76,66.5
13,4.761858478698731,2.6072829845428465,38.98,66.25
14,4.6963296890258786,2.6937556419372557,36.75,64.55
15,4.646518047943116,2.6335186336517333,38.09,66.44
16,4.596458658447266,2.5454226997375486,40.76,67.88
17,4.554386561889649,2.6767251098632814,37.98,65.32
18,4.520260718688965,2.557562267303467,40.08,67.77
19,4.480275763092041,2.433420152282715,42.53,70.01
20,4.447891526184082,2.6413266208648682,39.13,65.63
21,4.422039468078613,2.4517660076141357,41.97,69.84
22,4.387827399139404,2.4186695564270018,43.38,69.83
23,4.367515203704834,2.631666251373291,38.52,66.43
24,4.352499029693604,2.3616841121673584,44.17,71.3
25,4.326122001953125,2.5098753425598144,40.66,68.54
26,4.314408113708496,2.319064084625244,44.76,72.17
27,4.2878078984069825,2.3865370555877687,44.41,70.41
28,4.271925731811524,2.295155040740967,45.38,72.5
29,4.261395629882813,2.4291913578033446,42.82,70.31
30,4.2466458961486815,2.3312418399810793,45.08,71.84
31,4.241854406433106,2.3661917751312256,44.11,70.71
32,4.216520867462158,2.2839535408020017,45.9,73.12
33,4.199560513305664,2.331734499359131,45.19,71.71
34,4.1982470498657225,2.228983918762207,47.04,73.6
35,4.184543777313232,2.4288639526367186,44.04,69.38
36,4.175664750061035,2.60942891998291,39.58,66.44
37,4.173878780822754,2.403179054260254,43.58,71.02
38,4.151268930053711,2.3263434524536133,45.51,71.42
39,4.15104701171875,2.2554074993133546,46.77,73.35
40,4.139888973693847,2.2321245372772216,47.35,73.1
41,4.140297910766601,2.3830060371398925,44.92,70.58
42,4.124885241088867,2.288078719329834,46.23,72.81
43,4.117592241973877,2.202716026687622,47.52,73.85
44,4.117363792877197,2.2506132373809815,47.14,73.27
45,4.107249807891845,2.2930544620513915,46.48,72.48
46,4.098958891906738,2.266222490310669,46.98,73.54
47,4.091877781066895,2.3333230699539182,45.39,72.21
48,4.087992350616455,2.276027209472656,46.42,72.71
49,4.079263808288574,2.1690013271331785,48.35,74.91
50,4.080087875976562,2.250702457809448,46.81,73.35
51,4.077258202209473,2.328197270965576,44.97,71.89
52,4.073195959472656,2.4232866195678713,43.91,70.15
53,4.071099555511474,2.350785928726196,45.32,71.44
54,4.0672738893127445,2.147719418716431,48.96,74.61
55,4.0644207901000975,2.451964959716797,43.09,69.65
56,4.061857355194092,2.172339591217041,48.35,74.3
57,4.05289608215332,2.587900792694092,40.92,67.22
58,4.05284469619751,2.2816817213058473,46.57,72.73
59,3.370404994277954,1.522178104019165,63.55,84.62
60,3.1170453912353517,1.4867026447296143,64.14,85.6
61,3.011043907470703,1.4796186065673829,64.74,85.5
62,2.936720638580322,1.4504393238067628,65.03,86.0
63,2.869541724395752,1.450656441116333,65.14,86.05
64,2.811742498550415,1.4506123874664307,65.23,86.07
65,2.765359731903076,1.4575818466186523,65.08,85.86
66,2.7199818814086916,1.461482258605957,64.9,85.79
67,2.6827320573425295,1.4662064968109132,65.38,85.83
68,2.649054409637451,1.4711737693786622,64.51,85.44
69,2.620736121902466,1.469644271850586,65.13,85.54
70,2.5957072126770018,1.5139739242553711,63.67,85.01
71,2.5751068667602537,1.5357117420196533,63.64,84.61
72,2.5573389433288574,1.504326121520996,64.47,84.8
73,2.541821731414795,1.5442917613983154,63.49,84.56
74,2.5308904414367674,1.5468459365844727,63.72,84.39
75,2.541383988723755,1.5165366905212403,63.93,84.78
76,2.5251369621276853,1.526427911758423,63.61,84.74
77,2.5166783792114256,1.5452950254440307,63.24,84.49
78,2.5163295153045655,1.5704190128326416,63.08,83.89
79,2.521896622848511,1.5621169746398926,62.62,84.25
80,2.5147710328674315,1.5634598487854003,62.92,84.29
81,2.5119126220703123,1.595250018310547,62.24,83.54
82,2.5008266275024416,1.5769569854736327,62.21,83.99
83,2.504447183074951,1.6031180797576905,61.89,83.55
84,2.4986697576904295,1.5895048915863037,62.76,83.82
85,2.4875526057434083,1.6133784690856934,62.14,83.61
86,2.488319588623047,1.5956521713256835,62.38,83.77
87,2.4816687432861326,1.593273471069336,62.53,83.87
88,2.486376148223877,1.5946306240081787,62.73,83.62
89,2.484084581298828,1.6409532861709595,61.56,82.98
90,2.4715150354003907,1.5927879243850709,62.39,83.61
91,2.4679142963409424,1.589052081298828,62.31,84.02
92,2.4606859965515135,1.60733708152771,62.48,83.74
93,2.4611245567321776,1.5941859939575196,62.54,83.65
94,2.4617459673309328,1.6129474712371825,61.79,83.84
95,2.455890198059082,1.608972462463379,61.82,83.18
96,2.4513248542785644,1.6291727518081665,61.61,83.2
